,fsq_id,bar_name,station_id,popularity,price,rating,total_counts
203,84d255e0f9e249cc21d10198,Bistro Bar Bizzwack,8ae2d0c3c6bfb29c5614921e85221107,0.1413003917874499,2.0,8.2,3
204,112465524b364f0fa56d17be,Bar Cafe EVA,73eda86efde149b545d1e7646de05cd6,0.3844012931126763,2.0,8.2,1
205,515879eee4b0d2c60278af2c,SuWu,4752f08cc123b7e93771ee25c318efee,0.917703226358946,2.0,8.0,3
206,4b761beff964a5204a3d2ee3,Bar Chez Pierre,4c87345d7a652a966f526460dfa264c5,0.6158342075403027,2.0,8.2,2
207,5c54edf3acb00b002c1b0943,Porto Lounge,4c87345d7a652a966f526460dfa264c5,0.6713624069594011,3.0,8.2,2
208,5adb9b12ba57b41e9370c47b,Bar Pamplemousse,eb0fd4c2ab7be34b815978bb8ebfbe65,0.9779271660707788,2.0,8.0,4
209,4ad4c06bf964a5208bf920e3,Foufounes Electriques,eb0fd4c2ab7be34b815978bb8ebfbe65,0.9900661542743368,1.0,7.9,3
210,4c2ec35566e40f476fe9c08b,Bar Taboo,75029d868bd65133941f05b6d4fa2daf,0.9839502736803044,2.0,5.8,3
211,4e8520329adfdc1fadf2ba2f,Bar le Jockey,5e32fab9110f792cab5784b893f3a1af,0.9601147530454516,2.0,7.9,3
212,52ea88d3498ee6cf2fd4e2fc,Bar Tennesse,5e32fab9110f792cab5784b893f3a1af,0.90285954883784,1.0,8.2,2
213,4ccd99c2ee23a14324cc26a8,Bar Coucou,5e32fab9110f792cab5784b893f3a1af,0.0986034097639998,2.0,8.2,1
214,55ff20dc498e3854e4b64752,Bar la Plaza,5e32fab9110f792cab5784b893f3a1af,0.8730151933603089,1.0,8.2,2
215,4c648a6aaf8a76b0fa7c78c5,Bar 1650,5e32fab9110f792cab5784b893f3a1af,0.9283007557430044,2.0,8.2,1
216,633ad43585d1901c113461ef,Le Système,5e32fab9110f792cab5784b893f3a1af,0.9573244271268206,2.0,8.2,2
217,4ad92b8ef964a520cc1821e3,Helm Brasseur Gourmand,462e77d533503e90f53675acf2f9ddcc,0.9609711190562846,2.0,7.4,1
218,868de8ae45ab4d4ba41f1e71,Billard Eljumelgi,e61bdf615b9672bd815d52f210429d3c,0.3704353907526743,2.0,8.2,2
219,594c456d59fe5c1c5d3cf28d,Nhâu Bar,81835dccb50d8900b00cc0a3ea1b480f,0.9657739051003732,2.0,8.0,9
220,5928f3b65455b230d386bc0f,Boho,81835dccb50d8900b00cc0a3ea1b480f,0.7775375195358496,3.0,8.3,2
221,4ae8c5a1f964a52027b221e3,Méchant Bœuf Bar & Brasserie,81835dccb50d8900b00cc0a3ea1b480f,0.9546411469595438,2.0,8.2,7
222,4ced7fee62ef6dcb75d9f259,Philemon Bar,81835dccb50d8900b00cc0a3ea1b480f,0.9552834214676686,2.0,8.0,5
223,4eeaa9bc0e01182cafa426f0,Bistro-Brasserie les Soeurs Grises,81835dccb50d8900b00cc0a3ea1b480f,0.9723821961506348,2.0,7.3,2
224,56edf560498e0692bffee7a5,Randolph Pub Ludique,2b9e2e02951cbf0f3386b55b303d7105,0.9538061900989816,1.0,7.6,3
225,4b1b1894f964a520fff723e3,Broue Pub Brouhaha,2b9e2e02951cbf0f3386b55b303d7105,0.9821947233580964,2.0,8.4,5
226,51676069e4b033680a8dfe14,Pub Rosemont,2b9e2e02951cbf0f3386b55b303d7105,0.967215454551942,3.0,7.8,4
227,385f842eb1544d5374d781d2,Bar Taverne les Torchés,2b9e2e02951cbf0f3386b55b303d7105,0.2045144761537748,2.0,8.2,2
228,52d0c1cf11d267002e370708,Le Lexor Lounge,2b9e2e02951cbf0f3386b55b303d7105,0.5366917153724835,2.0,8.2,2
229,504eacfbe4b0225693eaa493,Bar Rolex,2b9e2e02951cbf0f3386b55b303d7105,0.6437017848094942,2.0,8.2,2
230,5c1c6c5db6b04b002ccde72c,Pub Papineau,2b9e2e02951cbf0f3386b55b303d7105,0.5065833137082789,2.0,8.2,1
231,4fe8fd83e4b07bc3afb58f88,Dice Club,2b9e2e02951cbf0f3386b55b303d7105,0.7230797776302925,2.0,8.2,1
232,5d16dd303f9ff700237563cf,Vinvinvin,07151bf35f8c11187f1e4e0c0311b250,0.9736810179337316,2.0,8.2,4
233,56168654498e0e25431da209,Nestor,07151bf35f8c11187f1e4e0c0311b250,0.9653528584783804,2.0,7.5,3
234,598528d34c954c7964d137f1,Arabica Lounge,16fb65f48b8435b23e10d3e232fd5f0c,0.9725106510522598,1.0,7.5,2
235,4ba6563bf964a520c54739e3,Jono Bar,26aa0933324c9525e24f3b802787f507,0.952849914720218,2.0,8.2,2
236,56d1423bcd10e735a3aa9b9e,Le Diplomate,7fb17e275b3e5006964621b39f5decbd,0.921927965345722,3.0,6.6,1
237,4deec8a4887754a6af84463d,Bar Chez P.P,5fe27f765b1c3a37dd8b9f9e155ebfff,0.8841907698016799,2.0,8.2,1
238,55634921498e57b144d55b38,Le Bar Loic,d63041391198f1496b84b02d71a3ed90,0.9726391059538848,3.0,8.6,3
239,5352e152498eb6d10554a79d,L'Annexe St-Ambroise (L’Annexe St-Ambroise),d63041391198f1496b84b02d71a3ed90,0.9359580951565366,1.0,8.6,3
240,4c4da7940d90b713fa1b8c78,Terrasse St-Ambroise,d63041391198f1496b84b02d71a3ed90,0.980967265409236,2.0,8.4,3
241,5a942e136fd6261fec882325,Cordova,d63041391198f1496b84b02d71a3ed90,0.941909838931826,1.0,8.5,4
242,4d26698977a2a1cd5b7c4fb7,Bar de Courcelles,d63041391198f1496b84b02d71a3ed90,0.952942687704725,1.0,8.1,4
243,5c0f61b6c53093002cc647d8,Messorem Bracitorium,d63041391198f1496b84b02d71a3ed90,0.9856487329351232,2.0,8.2,2
244,550cad24498ebe3e1243497c,Le Téquila Bar,d63041391198f1496b84b02d71a3ed90,0.968514276335039,1.0,6.1,4
245,4d631f182f16b60c1f0bddf4,Bar Bistro Notre Dame,d63041391198f1496b84b02d71a3ed90,0.9733955625967872,2.0,8.2,3
246,601ecd3cdde2dc05ebba243d,BarBara,d63041391198f1496b84b02d71a3ed90,0.971925467611524,2.0,8.2,3
247,5091f6a3e4b045f238965949,Le Saint Édouard,8569736c023d7713fa1054b1dc71a704,0.9352087748970576,2.0,7.4,4
248,4fcbb484e4b088c92e504205,Taverne St-Sacrement,8569736c023d7713fa1054b1dc71a704,0.9740877917888772,2.0,6.9,1
249,4b7482fef964a52007e12de3,Taverne Bar la Remise Inc,8569736c023d7713fa1054b1dc71a704,0.9623555774404648,2.0,6.3,1
250,4b4ea1d6f964a52004f326e3,Brasserie Chez Baptiste,8569736c023d7713fa1054b1dc71a704,0.9777773020188828,2.0,6.7,1
251,57d88695498e1975f1ea9ab4,The Whiskey Man,8569736c023d7713fa1054b1dc71a704,0.3782568669849493,2.0,8.2,1
252,5a220e62646e381283294b96,Les Garnements Rosemont,8569736c023d7713fa1054b1dc71a704,0.104597971839831,2.0,8.2,2
253,50ef7a9ce4b0568907fee592,Bar la Marche a Côté,8569736c023d7713fa1054b1dc71a704,0.926780706073776,2.0,8.2,1
254,553c653a498e6d24233fe909,Espace Urbain Montreal,8569736c023d7713fa1054b1dc71a704,0.1714872936693142,2.0,8.2,1
255,4dcca178d22deadedd26846f,La Succursale,c7c82cf193fdc50ec1a106c90cb51544,0.982844134249645,2.0,8.1,3
256,4fc04470e4b055703895014c,Broue Bar Gaspé,c7c82cf193fdc50ec1a106c90cb51544,0.112126856351738,2.0,8.2,1
257,4b09d277f964a5203d1e23e3,Bar Sel et Poivre,c7c82cf193fdc50ec1a106c90cb51544,0.9800323991807433,2.0,5.9,1
258,4cf59ee3e308236a18cbe1ac,Bar la Broue du Plateau Enr,531dfca0ea4152da1c5e60b7fa74ba1c,0.7315292556038451,2.0,8.2,1
259,572f7ede498e47f582ceb891,Igloo's - the One & Only,531dfca0ea4152da1c5e60b7fa74ba1c,0.0199676008192568,3.0,8.2,1
260,7976a909323e47727f89c030,Bistro Jono Bar 2201 Mont Royal e,531dfca0ea4152da1c5e60b7fa74ba1c,0.8996190724673447,2.0,8.2,1
261,4b8f064af964a520474533e3,La Distillerie,cf46557eb890581a5631cafc7b9a2bba,0.9646392201360194,3.0,8.6,1
262,514ce722e412d48b33804432,N sur Mackay,4249917b3ff262f4cd831f8ea34cf74e,0.954163009270162,3.0,7.5,2
263,54555de1498e9def9130414f,Kinka Izakaya Montreal,4249917b3ff262f4cd831f8ea34cf74e,0.9361079592084324,2.0,6.9,2
264,4b439640f964a520c8e325e3,Station des Sports,4249917b3ff262f4cd831f8ea34cf74e,0.9805248096369722,2.0,6.3,2
265,4bd22df641b9ef3b3d8dfde5,Forum Sports Bar,4249917b3ff262f4cd831f8ea34cf74e,0.5579795471251079,1.0,6.0,2
266,4b9bbda8f964a520e41f36e3,La Boîte à Karaoke,4249917b3ff262f4cd831f8ea34cf74e,0.8863174120619153,2.0,6.0,1
267,4b648e7ff964a52062bd2ae3,Forum de Montréal,4249917b3ff262f4cd831f8ea34cf74e,0.9910581115702184,2.0,5.6,2
268,20fe087931c843b37861467e,G a Delicatessen,4249917b3ff262f4cd831f8ea34cf74e,0.4501191692202928,2.0,8.2,1
269,4ad4c06af964a52000f920e3,McKibbin's Irish Pub,7b28024fd4c90ded38fc0447771d1ca4,0.9866406902310048,2.0,7.8,14
270,4ad4c06bf964a52034f920e3,Hurley's Irish Pub,7b28024fd4c90ded38fc0447771d1ca4,0.9784195765270076,2.0,7.7,5
271,4ad4c06af964a5200df920e3,Brutopia,f05dc5b7b3635787d9fe3fd8565bee7a,0.9858842335881022,1.0,7.7,5
272,4ae09422f964a5208b8021e3,La Cage Aux Sports,f7b1f88c4f4e3231537dd0a5a7397287,0.9883034675687056,1.0,6.2,2
273,5c4b95c8b1538e002ca1972f,Broken Coconut,c0bf44a23aa9fdfd893bd437866dbf2a,0.1449470837169139,3.0,8.2,1
274,4af4c731f964a52019f621e3,Ye Olde Orchard Pub & Grill,d1c5df1e255b5babc511fd7d2cf91997,0.9644822197007,2.0,7.9,22
275,4addf655f964a520c66621e3,Thomson House,4dfba1c78f4c98769c58749cb8f10472,0.9665660436603938,2.0,8.0,1
276,4d2b5ed38292236ac68a33bb,Purple Haze,dfaab1117322af6f88c48893144bcf6f,0.8898356490897543,3.0,8.2,1
277,37278bd1603f446911800f2e,Riverside St-Henri,dfaab1117322af6f88c48893144bcf6f,0.8996190724673447,2.0,8.2,1
278,ae949ebcacc2473167faec57,Toucan,e1d27e3bb1414d200aac4dbc156450d7,0.8996190724673447,2.0,8.2,1
279,4ccb26d8b571b60c581eca65,Domaine Papineau,955f8b917ca4548746c2189a36b96fb2,0.1961292256310347,3.0,8.2,1
280,4b4e665ef964a52056ec26e3,Complexe Sky,63c25a074954b752156b8c981b4e1f99,0.9793829882891948,2.0,7.1,1
281,4fd28960e4b00f27bcbd0ac5,Sky Pub Terrasse,63c25a074954b752156b8c981b4e1f99,0.901382317469153,2.0,7.0,1
282,4b887358f964a520ccf831e3,Bar le Cocktail,63c25a074954b752156b8c981b4e1f99,0.965467040613158,2.0,6.6,1
283,550b5c1f498ed654c5c0df00,Broue Pub Brouhaha Papineau,7eaaf829040807e1e2c7091f2866f62e,0.998544177781584,2.0,6.9,1
284,513ca53ae4b09233464f0ccb,Bar le Grand Chapeau,286671379fa925e68543ac801281068b,0.9974594475011952,2.0,8.2,1
285,581283b738faee396e63500f,Cafe Baraki,286671379fa925e68543ac801281068b,0.1402870253412975,2.0,8.2,1
286,5b44d6fb835c9a002cf848c2,Bar Café Loutraki,286671379fa925e68543ac801281068b,0.9394192411169868,2.0,8.2,1
287,62388992446d46be5b028b97,Brasserie Quebecoise,aa4100b71e77eb483a5d173547e56ab6,0.1678905564238155,2.0,8.2,1
288,4b5bf7ddf964a5206a1f29e3,Yer'Mad Bistro Bar,b9d14281ceeaf9913a820adab2e125c6,0.9760859791474876,2.0,7.5,1
289,4ad4c06af964a520fcf820e3,McLean's Pub,ac93999c9a8a448cf9db2701716fa637,0.9899591085229827,1.0,7.7,1
290,4ced962662ef6dcb6270f359,Bar U-Turn,cfc09f1f86e151cf8778b662a3d3650b,0.94235229470409,2.0,8.2,2
291,53080654498e6684dfd9aadf,Bar Monaco,cfc09f1f86e151cf8778b662a3d3650b,0.1173150071007015,2.0,8.2,2
292,5cb26a6c9fca56002cb3474b,Billy Buck,cfc09f1f86e151cf8778b662a3d3650b,0.0738472956675016,1.0,8.2,2
293,4f74c0f19c60489d5b7697d2,Cafe Sport Alex,cfc09f1f86e151cf8778b662a3d3650b,0.5543614007293384,2.0,8.2,2
294,4dfac788e4cd567936072592,Aquarium Café Bar,cfc09f1f86e151cf8778b662a3d3650b,0.9393835591998688,2.0,8.2,1
295,5a275c644b78c5058d9c9e6f,Clandestino,d5193bc68b01855a79fd8c694ef2e2f9,0.9458633953485052,3.0,7.8,1
296,4bf71147508c0f476c403d31,BEVO Bar + Pizzeria,0a3aa715457ea0c777ddd396228eafd1,0.9628337151298464,2.0,7.6,1
297,5b91f01e018cbb002c2d7736,Le 409,7214c61eb7f8d875d6db8db935ad16ea,0.9589015678634382,2.0,7.1,1
298,5866b5cbb6e67d6edd13ad8b,Pub Saint Pierre,7214c61eb7f8d875d6db8db935ad16ea,0.9596080698223756,1.0,7.2,1
299,4ad4c06bf964a52075f920e3,Bar le Confessionnal,7214c61eb7f8d875d6db8db935ad16ea,0.8885867819906228,2.0,6.6,1
300,5b0ac711f193c0002c18040b,King Crab,31c3024050ee6f3e44c85eceae251db1,0.9118942102521284,3.0,8.2,1
301,597bf745033693058a6a4ba7,Ti-Agrikol,15f3a0b338dba26f99a8df6fab3fdbc7,0.2896800759311196,3.0,7.2,1
302,582a9f8f70fc422c2d6de1f7,Le MTL Bar,15f3a0b338dba26f99a8df6fab3fdbc7,0.95142977441892,2.0,6.1,1
303,5b20670be1f0aa002c41bab6,Les Enfants du Rock MTL,15f3a0b338dba26f99a8df6fab3fdbc7,0.9621200767874856,2.0,8.2,1
