,bar_name,station_id,popularity,review_count,price,total_counts,rating,empty_slots,free_bikes,latitude,longitude,name
286,Bar Pam Pam,9836aac1ee4659e9103ab4a3ac10c9e0,0.81946377214955,89.0,1.0,4.0,4.1,6,27,45.53035130173597,-73.6243924498558,Métro Parc  (Hutchison / Ogilvy)
287,Ritz Bar,9836aac1ee4659e9103ab4a3ac10c9e0,0.4635366488970719,46.0,2.0,2.0,4.1,6,27,45.53035130173597,-73.6243924498558,Métro Parc  (Hutchison / Ogilvy)
288,Cozmos Café Bar,9836aac1ee4659e9103ab4a3ac10c9e0,0.9908154745338158,81.0,1.0,4.0,4.1,6,27,45.53035130173597,-73.6243924498558,Métro Parc  (Hutchison / Ogilvy)
289,Bande Paul,9836aac1ee4659e9103ab4a3ac10c9e0,0.5851477588187858,69.0,2.0,3.0,4.1,6,27,45.53035130173597,-73.6243924498558,Métro Parc  (Hutchison / Ogilvy)
290,Bar Sportivo,9836aac1ee4659e9103ab4a3ac10c9e0,0.9392979225987854,33.0,1.0,1.0,2.85,6,27,45.53035130173597,-73.6243924498558,Métro Parc  (Hutchison / Ogilvy)
291,Kamehameha Snack-Bar,6086b10ac3a09a5ad176d6a32deaf0ad,0.9050504185488878,93.0,2.0,1.0,3.65,9,8,45.51862424058306,-73.55219006538391,René-Lévesque / Panet
292,Le Bureau Bar a Tapas,ede6b6e636d0057c3569441aad58f64c,0.9452425299906514,74.0,3.0,16.0,4.15,30,5,45.49047561880464,-73.56022328138351,des Bassins / du Séminaire
293,Monopole,ede6b6e636d0057c3569441aad58f64c,0.9713117386370936,21.0,1.0,11.0,4.35,30,5,45.49047561880464,-73.56022328138351,des Bassins / du Séminaire
294,Zibo,ede6b6e636d0057c3569441aad58f64c,0.9882178309676224,54.0,2.0,9.0,3.9,30,5,45.49047561880464,-73.56022328138351,des Bassins / du Séminaire
295,Milky Way Cocktail Bar,ede6b6e636d0057c3569441aad58f64c,0.9785551678120562,9.0,3.0,6.0,4.3,30,5,45.49047561880464,-73.56022328138351,des Bassins / du Séminaire
296,Bird Bar,ede6b6e636d0057c3569441aad58f64c,0.9537490990315928,69.0,1.0,8.0,3.95,30,5,45.49047561880464,-73.56022328138351,des Bassins / du Séminaire
297,Knox Taverne,ede6b6e636d0057c3569441aad58f64c,0.9693278240453304,98.0,2.0,7.0,4.05,30,5,45.49047561880464,-73.56022328138351,des Bassins / du Séminaire
298,New City Gas,ede6b6e636d0057c3569441aad58f64c,0.9793901246726184,72.0,2.0,9.0,3.85,30,5,45.49047561880464,-73.56022328138351,des Bassins / du Séminaire
299,Lord William Pub,ede6b6e636d0057c3569441aad58f64c,0.98012517216525,72.0,1.0,9.0,3.75,30,5,45.49047561880464,-73.56022328138351,des Bassins / du Séminaire
300,Resto-pub le 100 génies,ede6b6e636d0057c3569441aad58f64c,0.9895737438181078,34.0,2.0,5.0,3.25,30,5,45.49047561880464,-73.56022328138351,des Bassins / du Séminaire
301,Association Montréal Beach,ede6b6e636d0057c3569441aad58f64c,0.4137746472842493,30.0,2.0,1.0,4.1,30,5,45.49047561880464,-73.56022328138351,des Bassins / du Séminaire
302,Pub Lord William,ede6b6e636d0057c3569441aad58f64c,0.6000117307075793,38.0,2.0,18.0,4.0,30,5,45.49047561880464,-73.56022328138351,des Bassins / du Séminaire
303,Industria Pizzeria + Bar,ede6b6e636d0057c3569441aad58f64c,0.8226900212995328,44.0,2.0,7.0,3.5,30,5,45.49047561880464,-73.56022328138351,des Bassins / du Séminaire
304,Perles et Paddock,ede6b6e636d0057c3569441aad58f64c,0.8575004217456614,50.0,4.0,16.0,4.0,30,5,45.49047561880464,-73.56022328138351,des Bassins / du Séminaire
305,Resto-Pub 100 Génies,ede6b6e636d0057c3569441aad58f64c,0.5906453857152193,8.0,2.0,10.0,3.0,30,5,45.49047561880464,-73.56022328138351,des Bassins / du Séminaire
306,Le Bureau,ede6b6e636d0057c3569441aad58f64c,0.173597932896969,33.0,3.0,14.0,3.5,30,5,45.49047561880464,-73.56022328138351,des Bassins / du Séminaire
307,Knox,ede6b6e636d0057c3569441aad58f64c,0.7353651135733781,19.0,2.0,7.0,4.5,30,5,45.49047561880464,-73.56022328138351,des Bassins / du Séminaire
308,Mélisse,ede6b6e636d0057c3569441aad58f64c,0.4898539064417108,45.0,2.0,8.0,4.5,30,5,45.49047561880464,-73.56022328138351,des Bassins / du Séminaire
309,Arem Restaurant,ede6b6e636d0057c3569441aad58f64c,0.778296641576864,4.0,2.0,11.0,1.5,30,5,45.49047561880464,-73.56022328138351,des Bassins / du Séminaire
310,Bar le Sénateur,ede6b6e636d0057c3569441aad58f64c,0.5756612488036507,6.0,3.0,6.0,3.5,30,5,45.49047561880464,-73.56022328138351,des Bassins / du Séminaire
311,Taverne 1909 signé St-Hubert,ede6b6e636d0057c3569441aad58f64c,0.1288707070112755,40.0,2.0,3.0,2.5,30,5,45.49047561880464,-73.56022328138351,des Bassins / du Séminaire
312,Le Vin Papillon,444448176f019fa75930cba6037f6ed8,0.9511300463151284,145.0,3.0,11.0,4.55,8,6,45.485328993998365,-73.57692271471024,St-Jacques / Vinet
313,Burgundy Lion,444448176f019fa75930cba6037f6ed8,0.9686998223040528,43.0,2.0,11.0,4.35,8,6,45.485328993998365,-73.57692271471024,St-Jacques / Vinet
314,Atwater Cocktail Club,444448176f019fa75930cba6037f6ed8,0.9870117821690324,120.0,3.0,8.0,4.35,8,6,45.485328993998365,-73.57692271471024,St-Jacques / Vinet
315,Drinkerie Ste-Cunégonde,444448176f019fa75930cba6037f6ed8,0.9665303617432758,84.0,2.0,8.0,3.75,8,6,45.485328993998365,-73.57692271471024,St-Jacques / Vinet
316,El Gordo,444448176f019fa75930cba6037f6ed8,0.950152361786094,79.0,2.0,8.0,3.6,8,6,45.485328993998365,-73.57692271471024,St-Jacques / Vinet
317,Moose Bawr,444448176f019fa75930cba6037f6ed8,0.983372226622992,81.0,2.0,3.0,3.8,8,6,45.485328993998365,-73.57692271471024,St-Jacques / Vinet
318,Kampai Garden,444448176f019fa75930cba6037f6ed8,0.9794043974394656,95.0,1.0,3.0,3.6,8,6,45.485328993998365,-73.57692271471024,St-Jacques / Vinet
319,Pub Burgundy Lion,444448176f019fa75930cba6037f6ed8,0.2355834329892379,234.0,2.0,15.0,4.0,8,6,45.485328993998365,-73.57692271471024,St-Jacques / Vinet
320,La Drinkerie Ste-Cunégonde,444448176f019fa75930cba6037f6ed8,0.6582152926330472,51.0,2.0,14.0,4.0,8,6,45.485328993998365,-73.57692271471024,St-Jacques / Vinet
321,Canal Lounge,444448176f019fa75930cba6037f6ed8,0.1737507707671705,28.0,2.0,9.0,4.5,8,6,45.485328993998365,-73.57692271471024,St-Jacques / Vinet
322,Bar Ganadara,444448176f019fa75930cba6037f6ed8,0.6487450123193194,72.0,2.0,11.0,4.0,8,6,45.485328993998365,-73.57692271471024,St-Jacques / Vinet
323,Imadake,444448176f019fa75930cba6037f6ed8,0.3859242841698019,287.0,2.0,11.0,4.0,8,6,45.485328993998365,-73.57692271471024,St-Jacques / Vinet
324,KINKA IZAKAYA MONTREAL,444448176f019fa75930cba6037f6ed8,0.2297743595972463,378.0,2.0,13.0,4.0,8,6,45.485328993998365,-73.57692271471024,St-Jacques / Vinet
325,Forum Sports Bar & GamesCentre,444448176f019fa75930cba6037f6ed8,0.8668105789436217,32.0,2.0,8.0,2.5,8,6,45.485328993998365,-73.57692271471024,St-Jacques / Vinet
326,Cock'n Bull Pub,444448176f019fa75930cba6037f6ed8,0.8409034541267801,16.0,1.0,8.0,3.5,8,6,45.485328993998365,-73.57692271471024,St-Jacques / Vinet
327,La Chic Régal,444448176f019fa75930cba6037f6ed8,0.7695917002104785,7.0,1.0,6.0,3.0,8,6,45.485328993998365,-73.57692271471024,St-Jacques / Vinet
328,Kampaï Garden,444448176f019fa75930cba6037f6ed8,0.9601462929205912,159.0,2.0,8.0,3.5,8,6,45.485328993998365,-73.57692271471024,St-Jacques / Vinet
329,La Station des Sports,444448176f019fa75930cba6037f6ed8,0.5522338493836155,108.0,2.0,7.0,2.5,8,6,45.485328993998365,-73.57692271471024,St-Jacques / Vinet
330,Pub Epoxy,444448176f019fa75930cba6037f6ed8,0.6549186641310744,9.0,2.0,8.0,3.5,8,6,45.485328993998365,-73.57692271471024,St-Jacques / Vinet
331,La Belle & La Boeuf,444448176f019fa75930cba6037f6ed8,0.2551634094626737,217.0,2.0,1.0,3.5,8,6,45.485328993998365,-73.57692271471024,St-Jacques / Vinet
332,Paperplane MTL,f9cff3cd7959287708ec2346fdc9f24c,0.6844790796919937,5.0,2.0,6.0,3.1,25,8,45.48295816149219,-73.57975836854166,Métro Lionel-Groulx (St-Jacques / Atwater)
333,Cafeteria BBR,f9cff3cd7959287708ec2346fdc9f24c,0.8425571089083475,10.0,3.0,1.0,4.1,25,8,45.48295816149219,-73.57975836854166,Métro Lionel-Groulx (St-Jacques / Atwater)
334,Bar,f9cff3cd7959287708ec2346fdc9f24c,0.9444860733477488,69.0,2.0,3.0,4.1,25,8,45.48295816149219,-73.57975836854166,Métro Lionel-Groulx (St-Jacques / Atwater)
335,Cyr,f9cff3cd7959287708ec2346fdc9f24c,0.0432893018476096,6.0,2.0,3.0,4.1,25,8,45.48295816149219,-73.57975836854166,Métro Lionel-Groulx (St-Jacques / Atwater)
336,Stem Bar,f9cff3cd7959287708ec2346fdc9f24c,0.9175034076230848,73.0,2.0,2.0,4.1,25,8,45.48295816149219,-73.57975836854166,Métro Lionel-Groulx (St-Jacques / Atwater)
337,Le Tequila Bar,f9cff3cd7959287708ec2346fdc9f24c,0.4108624318497892,44.0,2.0,8.0,3.5,25,8,45.48295816149219,-73.57975836854166,Métro Lionel-Groulx (St-Jacques / Atwater)
338,Else's,0c9cd68aa1bd69a080463ce7f302337c,0.95186509380776,122.0,2.0,8.0,4.15,3,16,45.52551168509886,-73.57424452900887,du Parc-Lafontaine / Rachel
339,Tattoo Box Montreal,0c9cd68aa1bd69a080463ce7f302337c,0.8865457763314707,43.0,2.0,3.0,4.0,3,16,45.52551168509886,-73.57424452900887,du Parc-Lafontaine / Rachel
340,North Star Machines à Piastres,c6315ed8be3d1b1db4e1743fd8cf702d,0.9935915276855994,10.0,2.0,2.0,3.8,9,5,45.51989655507833,-73.58010649681091,de l'Hôtel-de-Ville / Rachel
341,Taverne Atlantic,9fce8c378d9e1fc9d96999ff50a71f6a,0.9879109664804072,76.0,2.0,1.0,4.1,3,10,45.52357479400008,-73.62344294786453,Métro Acadie (de l'Acadie / Beaumont)
342,Boucherie Bar à vin Provisions,9fce8c378d9e1fc9d96999ff50a71f6a,0.9699629621700314,62.0,2.0,1.0,4.1,3,10,45.52357479400008,-73.62344294786453,Métro Acadie (de l'Acadie / Beaumont)
343,TAS Café Bistro Lounge,9fce8c378d9e1fc9d96999ff50a71f6a,0.9509445003461146,72.0,1.0,1.0,4.1,3,10,45.52357479400008,-73.62344294786453,Métro Acadie (de l'Acadie / Beaumont)
344,Wills,9fce8c378d9e1fc9d96999ff50a71f6a,0.9800752174812848,99.0,2.0,2.0,4.1,3,10,45.52357479400008,-73.62344294786453,Métro Acadie (de l'Acadie / Beaumont)
345,Taverne Portara,9fce8c378d9e1fc9d96999ff50a71f6a,0.8996190724673447,15.0,2.0,2.0,4.1,3,10,45.52357479400008,-73.62344294786453,Métro Acadie (de l'Acadie / Beaumont)
346,Le Off Miss Villeray,3da178370890fe8edbd73af1c48b6fa7,0.7673324912400894,32.0,3.0,3.0,4.1,2,13,45.54640752148169,-73.63842844963074,Métro Crémazie (Crémazie / Lajeunesse)
347,Raphaël Bistrot Bar à Vins,3da178370890fe8edbd73af1c48b6fa7,0.8996190724673447,2.0,2.0,2.0,4.1,2,13,45.54640752148169,-73.63842844963074,Métro Crémazie (Crémazie / Lajeunesse)
348,Autos Lajeunesse,3da178370890fe8edbd73af1c48b6fa7,0.029116444368323,98.0,2.0,4.0,4.1,2,13,45.54640752148169,-73.63842844963074,Métro Crémazie (Crémazie / Lajeunesse)
349,Le Petit 26,3da178370890fe8edbd73af1c48b6fa7,0.5650517030979041,58.0,2.0,4.0,4.1,2,13,45.54640752148169,-73.63842844963074,Métro Crémazie (Crémazie / Lajeunesse)
350,Chez Josie,3da178370890fe8edbd73af1c48b6fa7,0.9722394684821626,54.0,3.0,2.0,4.1,2,13,45.54640752148169,-73.63842844963074,Métro Crémazie (Crémazie / Lajeunesse)
351,Etna,3da178370890fe8edbd73af1c48b6fa7,0.8870595959379706,98.0,2.0,2.0,4.1,2,13,45.54640752148169,-73.63842844963074,Métro Crémazie (Crémazie / Lajeunesse)
352,Bar le Record,8ae2d0c3c6bfb29c5614921e85221107,0.9683572758997196,83.0,2.0,3.0,4.1,15,0,45.54218173507584,-73.62268656492233,Lajeunesse / Villeray
353,Bistro Bar Bizzwack,8ae2d0c3c6bfb29c5614921e85221107,0.1413003917874499,79.0,2.0,3.0,4.1,15,0,45.54218173507584,-73.62268656492233,Lajeunesse / Villeray
354,Bar Cafe EVA,73eda86efde149b545d1e7646de05cd6,0.3844012931126763,40.0,2.0,1.0,4.1,8,11,45.54407915308118,-73.66735741496086,Tolhurst / Fleury
355,SuWu,4752f08cc123b7e93771ee25c318efee,0.917703226358946,16.0,2.0,3.0,4.0,8,19,45.51814312154928,-73.56800436973572,Métro Sherbrooke (de Rigaud / Berri)
356,Les Deux Gamins,4752f08cc123b7e93771ee25c318efee,0.6854269424827031,598.0,2.0,4.0,4.0,8,19,45.51814312154928,-73.56800436973572,Métro Sherbrooke (de Rigaud / Berri)
357,El Furniture Warehouse,4752f08cc123b7e93771ee25c318efee,0.5888204802193473,22.0,1.0,4.0,4.0,8,19,45.51814312154928,-73.56800436973572,Métro Sherbrooke (de Rigaud / Berri)
358,Abreuvoir Bar & Terrasse,4752f08cc123b7e93771ee25c318efee,0.1158531623301516,25.0,2.0,1.0,4.0,8,19,45.51814312154928,-73.56800436973572,Métro Sherbrooke (de Rigaud / Berri)
359,Mme Lee,4752f08cc123b7e93771ee25c318efee,0.6056267554284123,31.0,2.0,4.0,3.0,8,19,45.51814312154928,-73.56800436973572,Métro Sherbrooke (de Rigaud / Berri)
360,Bar Chez Pierre,4c87345d7a652a966f526460dfa264c5,0.6158342075403027,32.0,2.0,2.0,4.1,26,5,45.48020822800015,-73.57759863138199,Marché Atwater
361,Porto Lounge,4c87345d7a652a966f526460dfa264c5,0.6713624069594011,3.0,3.0,2.0,4.1,26,5,45.48020822800015,-73.57759863138199,Marché Atwater
362,Bar De Courcelle,4c87345d7a652a966f526460dfa264c5,0.9841678378363252,27.0,1.0,6.0,4.0,26,5,45.48020822800015,-73.57759863138199,Marché Atwater
363,Bar Pamplemousse,eb0fd4c2ab7be34b815978bb8ebfbe65,0.9779271660707788,45.0,2.0,4.0,4.0,20,4,45.51074821798916,-73.56512099504471,Métro St-Laurent ( de Maisonneuve / St-Laurent)
364,Foufounes Electriques,eb0fd4c2ab7be34b815978bb8ebfbe65,0.9900661542743368,90.0,1.0,3.0,3.95,20,4,45.51074821798916,-73.56512099504471,Métro St-Laurent ( de Maisonneuve / St-Laurent)
365,MVP Bar Sportif,eb0fd4c2ab7be34b815978bb8ebfbe65,0.9865805222402249,52.0,2.0,2.0,3.0,20,4,45.51074821798916,-73.56512099504471,Métro St-Laurent ( de Maisonneuve / St-Laurent)
366,Bar Taboo,75029d868bd65133941f05b6d4fa2daf,0.9839502736803044,69.0,2.0,3.0,2.9,9,10,45.53006276144042,-73.54559183120728,Frontenac / Ste-Catherine
367,Bar le Jockey,5e32fab9110f792cab5784b893f3a1af,0.9601147530454516,64.0,2.0,3.0,3.95,15,8,45.545350334193245,-73.61032962799072,Lanaudière / Jean-Talon
368,Bar Tennesse,5e32fab9110f792cab5784b893f3a1af,0.90285954883784,67.0,1.0,2.0,4.1,15,8,45.545350334193245,-73.61032962799072,Lanaudière / Jean-Talon
369,Bar Coucou,5e32fab9110f792cab5784b893f3a1af,0.0986034097639998,81.0,2.0,1.0,4.1,15,8,45.545350334193245,-73.61032962799072,Lanaudière / Jean-Talon
370,Bar la Plaza,5e32fab9110f792cab5784b893f3a1af,0.8730151933603089,5.0,1.0,2.0,4.1,15,8,45.545350334193245,-73.61032962799072,Lanaudière / Jean-Talon
371,Bar 1650,5e32fab9110f792cab5784b893f3a1af,0.9283007557430044,7.0,2.0,1.0,4.1,15,8,45.545350334193245,-73.61032962799072,Lanaudière / Jean-Talon
372,Le Système,5e32fab9110f792cab5784b893f3a1af,0.9573244271268206,20.0,2.0,2.0,4.1,15,8,45.545350334193245,-73.61032962799072,Lanaudière / Jean-Talon
373,Helm Brasseur Gourmand,462e77d533503e90f53675acf2f9ddcc,0.9609711190562846,87.0,2.0,1.0,3.7,0,19,45.527371996141,-73.60398352146149,Clark / de l'Arcade
374,Billard Eljumelgi,e61bdf615b9672bd815d52f210429d3c,0.3704353907526743,47.0,2.0,2.0,4.1,20,1,45.55315915057821,-73.53263273835182,Bennett / Ste-Catherine
375,Nhâu Bar,81835dccb50d8900b00cc0a3ea1b480f,0.9657739051003732,48.0,2.0,9.0,4.0,12,3,45.49572236030835,-73.55461344122887,Duke / Nazareth
376,Boho,81835dccb50d8900b00cc0a3ea1b480f,0.7775375195358496,41.0,3.0,2.0,4.15,12,3,45.49572236030835,-73.55461344122887,Duke / Nazareth
377,Méchant Bœuf Bar & Brasserie,81835dccb50d8900b00cc0a3ea1b480f,0.9546411469595438,19.0,2.0,7.0,4.1,12,3,45.49572236030835,-73.55461344122887,Duke / Nazareth
378,Philemon Bar,81835dccb50d8900b00cc0a3ea1b480f,0.9552834214676686,76.0,2.0,5.0,4.0,12,3,45.49572236030835,-73.55461344122887,Duke / Nazareth
379,Bistro-Brasserie les Soeurs Grises,81835dccb50d8900b00cc0a3ea1b480f,0.9723821961506348,75.0,2.0,2.0,3.65,12,3,45.49572236030835,-73.55461344122887,Duke / Nazareth
380,Holder,81835dccb50d8900b00cc0a3ea1b480f,0.6050779658654576,377.0,3.0,7.0,4.0,12,3,45.49572236030835,-73.55461344122887,Duke / Nazareth
381,La Catrina,81835dccb50d8900b00cc0a3ea1b480f,0.2169281645034164,47.0,2.0,10.0,4.0,12,3,45.49572236030835,-73.55461344122887,Duke / Nazareth
382,The Farsides,81835dccb50d8900b00cc0a3ea1b480f,0.715099653136713,39.0,2.0,7.0,3.0,12,3,45.49572236030835,-73.55461344122887,Duke / Nazareth
383,Somwhr Liquor Lounge,81835dccb50d8900b00cc0a3ea1b480f,0.2282119102609364,7.0,2.0,6.0,2.5,12,3,45.49572236030835,-73.55461344122887,Duke / Nazareth
384,Le Saint-Sulpice,81835dccb50d8900b00cc0a3ea1b480f,0.3579576231860584,76.0,2.0,6.0,3.5,12,3,45.49572236030835,-73.55461344122887,Duke / Nazareth
385,Bord'Elle Boutique Bar and Eatery,81835dccb50d8900b00cc0a3ea1b480f,0.5509852637181717,65.0,4.0,1.0,3.5,12,3,45.49572236030835,-73.55461344122887,Duke / Nazareth
386,Randolph Pub Ludique,2b9e2e02951cbf0f3386b55b303d7105,0.9538061900989816,16.0,1.0,3.0,3.8,6,12,45.54902230455398,-73.59198164194822,Parc Molson (d'Iberville / Beaubien)
387,Broue Pub Brouhaha,2b9e2e02951cbf0f3386b55b303d7105,0.9821947233580964,6.0,2.0,5.0,4.2,6,12,45.54902230455398,-73.59198164194822,Parc Molson (d'Iberville / Beaubien)
388,Pub Rosemont,2b9e2e02951cbf0f3386b55b303d7105,0.967215454551942,95.0,3.0,4.0,3.9,6,12,45.54902230455398,-73.59198164194822,Parc Molson (d'Iberville / Beaubien)
389,Bar Taverne les Torchés,2b9e2e02951cbf0f3386b55b303d7105,0.2045144761537748,18.0,2.0,2.0,4.1,6,12,45.54902230455398,-73.59198164194822,Parc Molson (d'Iberville / Beaubien)
390,Le Lexor Lounge,2b9e2e02951cbf0f3386b55b303d7105,0.5366917153724835,54.0,2.0,2.0,4.1,6,12,45.54902230455398,-73.59198164194822,Parc Molson (d'Iberville / Beaubien)
391,Bar Rolex,2b9e2e02951cbf0f3386b55b303d7105,0.6437017848094942,32.0,2.0,2.0,4.1,6,12,45.54902230455398,-73.59198164194822,Parc Molson (d'Iberville / Beaubien)
392,Pub Papineau,2b9e2e02951cbf0f3386b55b303d7105,0.5065833137082789,68.0,2.0,1.0,4.1,6,12,45.54902230455398,-73.59198164194822,Parc Molson (d'Iberville / Beaubien)
393,Dice Club,2b9e2e02951cbf0f3386b55b303d7105,0.7230797776302925,48.0,2.0,1.0,4.1,6,12,45.54902230455398,-73.59198164194822,Parc Molson (d'Iberville / Beaubien)
394,Vinvinvin,07151bf35f8c11187f1e4e0c0311b250,0.9736810179337316,81.0,2.0,4.0,4.1,15,4,45.539306918976,-73.59521873295307,de Bellechasse / de Lanaudière
395,Nestor,07151bf35f8c11187f1e4e0c0311b250,0.9653528584783804,96.0,2.0,3.0,3.75,15,4,45.539306918976,-73.59521873295307,de Bellechasse / de Lanaudière
396,Arabica Lounge,16fb65f48b8435b23e10d3e232fd5f0c,0.9725106510522598,78.0,1.0,2.0,3.75,4,15,45.48830194643546,-73.56871783733366,Notre-Dame  / St-Martin
397,Andrews Bar,16fb65f48b8435b23e10d3e232fd5f0c,0.5206121554313365,11.0,1.0,10.0,3.5,4,15,45.48830194643546,-73.56871783733366,Notre-Dame  / St-Martin
398,Jono Bar,26aa0933324c9525e24f3b802787f507,0.952849914720218,27.0,2.0,2.0,4.1,19,0,45.533313304815366,-73.56671154499054,des Érables / Rachel
399,Le Diplomate,7fb17e275b3e5006964621b39f5decbd,0.921927965345722,18.0,3.0,1.0,3.3,7,8,45.52794135176983,-73.62388551235199,Jean-Talon / de l'Épée
400,Bar Chez P.P,5fe27f765b1c3a37dd8b9f9e155ebfff,0.8841907698016799,43.0,2.0,1.0,4.1,14,11,45.54428297135084,-73.54544162750244,Aylwin / Ontario
401,Le Bar Loic,d63041391198f1496b84b02d71a3ed90,0.9726391059538848,4.0,3.0,3.0,4.3,17,9,45.46976497412213,-73.58923405408859,St-Rémi / Ste-Émilie
402,L'Annexe St-Ambroise (L’Annexe St-Ambroise),d63041391198f1496b84b02d71a3ed90,0.9359580951565366,78.0,1.0,3.0,4.3,17,9,45.46976497412213,-73.58923405408859,St-Rémi / Ste-Émilie
403,Terrasse St-Ambroise,d63041391198f1496b84b02d71a3ed90,0.980967265409236,66.0,2.0,3.0,4.2,17,9,45.46976497412213,-73.58923405408859,St-Rémi / Ste-Émilie
404,Cordova,d63041391198f1496b84b02d71a3ed90,0.941909838931826,82.0,1.0,4.0,4.25,17,9,45.46976497412213,-73.58923405408859,St-Rémi / Ste-Émilie
405,Bar de Courcelles,d63041391198f1496b84b02d71a3ed90,0.952942687704725,9.0,1.0,4.0,4.05,17,9,45.46976497412213,-73.58923405408859,St-Rémi / Ste-Émilie
406,Messorem Bracitorium,d63041391198f1496b84b02d71a3ed90,0.9856487329351232,14.0,2.0,2.0,4.1,17,9,45.46976497412213,-73.58923405408859,St-Rémi / Ste-Émilie
407,Le Téquila Bar,d63041391198f1496b84b02d71a3ed90,0.968514276335039,90.0,1.0,4.0,3.05,17,9,45.46976497412213,-73.58923405408859,St-Rémi / Ste-Émilie
408,Bar Bistro Notre Dame,d63041391198f1496b84b02d71a3ed90,0.9733955625967872,97.0,2.0,3.0,4.1,17,9,45.46976497412213,-73.58923405408859,St-Rémi / Ste-Émilie
409,BarBara,d63041391198f1496b84b02d71a3ed90,0.971925467611524,8.0,2.0,3.0,4.1,17,9,45.46976497412213,-73.58923405408859,St-Rémi / Ste-Émilie
410,Riverside,d63041391198f1496b84b02d71a3ed90,0.9518559979844992,25.0,1.0,3.0,4.0,17,9,45.46976497412213,-73.58923405408859,St-Rémi / Ste-Émilie
411,Loïc,d63041391198f1496b84b02d71a3ed90,0.358514729995544,24.0,3.0,3.0,3.0,17,9,45.46976497412213,-73.58923405408859,St-Rémi / Ste-Émilie
412,Cafe Del Monko,d63041391198f1496b84b02d71a3ed90,0.6337907471251772,1.0,1.0,3.0,5.0,17,9,45.46976497412213,-73.58923405408859,St-Rémi / Ste-Émilie
413,Elena,d63041391198f1496b84b02d71a3ed90,0.4213902379876542,57.0,3.0,3.0,4.0,17,9,45.46976497412213,-73.58923405408859,St-Rémi / Ste-Émilie
414,Le Saint Édouard,8569736c023d7713fa1054b1dc71a704,0.9352087748970576,96.0,2.0,4.0,3.7,8,27,45.53255611409675,-73.58993947505951,St-Grégoire / Christophe-Colomb
415,Taverne St-Sacrement,8569736c023d7713fa1054b1dc71a704,0.9740877917888772,61.0,2.0,1.0,3.45,8,27,45.53255611409675,-73.58993947505951,St-Grégoire / Christophe-Colomb
416,Taverne Bar la Remise Inc,8569736c023d7713fa1054b1dc71a704,0.9623555774404648,83.0,2.0,1.0,3.15,8,27,45.53255611409675,-73.58993947505951,St-Grégoire / Christophe-Colomb
417,Brasserie Chez Baptiste,8569736c023d7713fa1054b1dc71a704,0.9777773020188828,36.0,2.0,1.0,3.35,8,27,45.53255611409675,-73.58993947505951,St-Grégoire / Christophe-Colomb
418,The Whiskey Man,8569736c023d7713fa1054b1dc71a704,0.3782568669849493,48.0,2.0,1.0,4.1,8,27,45.53255611409675,-73.58993947505951,St-Grégoire / Christophe-Colomb
419,Les Garnements Rosemont,8569736c023d7713fa1054b1dc71a704,0.104597971839831,62.0,2.0,2.0,4.1,8,27,45.53255611409675,-73.58993947505951,St-Grégoire / Christophe-Colomb
420,Bar la Marche a Côté,8569736c023d7713fa1054b1dc71a704,0.926780706073776,59.0,2.0,1.0,4.1,8,27,45.53255611409675,-73.58993947505951,St-Grégoire / Christophe-Colomb
421,Espace Urbain Montreal,8569736c023d7713fa1054b1dc71a704,0.1714872936693142,36.0,2.0,1.0,4.1,8,27,45.53255611409675,-73.58993947505951,St-Grégoire / Christophe-Colomb
422,La Succursale,c7c82cf193fdc50ec1a106c90cb51544,0.982844134249645,39.0,2.0,3.0,4.05,16,3,45.54434593245247,-73.57697686180472,Masson / Molson
423,Broue Bar Gaspé,c7c82cf193fdc50ec1a106c90cb51544,0.112126856351738,38.0,2.0,1.0,4.1,16,3,45.54434593245247,-73.57697686180472,Masson / Molson
424,Bar Sel et Poivre,c7c82cf193fdc50ec1a106c90cb51544,0.9800323991807433,16.0,2.0,1.0,2.95,16,3,45.54434593245247,-73.57697686180472,Masson / Molson
425,Bar la Broue du Plateau Enr,531dfca0ea4152da1c5e60b7fa74ba1c,0.7315292556038451,18.0,2.0,1.0,4.1,11,16,45.541602844435374,-73.56496073305605,Molson / Wiliam-Tremblay
426,Igloo's - the One & Only,531dfca0ea4152da1c5e60b7fa74ba1c,0.0199676008192568,14.0,3.0,1.0,4.1,11,16,45.541602844435374,-73.56496073305605,Molson / Wiliam-Tremblay
427,Bistro Jono Bar 2201 Mont Royal e,531dfca0ea4152da1c5e60b7fa74ba1c,0.8996190724673447,46.0,2.0,1.0,4.1,11,16,45.541602844435374,-73.56496073305605,Molson / Wiliam-Tremblay
428,La Distillerie,cf46557eb890581a5631cafc7b9a2bba,0.9646392201360194,9.0,3.0,1.0,4.3,18,5,45.521564270906616,-73.57036739587784,Roy / St-André
429,N sur Mackay,4249917b3ff262f4cd831f8ea34cf74e,0.954163009270162,60.0,3.0,2.0,3.75,8,15,45.4912258547597,-73.58763009309769,Atwater / Sherbrooke
430,Kinka Izakaya Montreal,4249917b3ff262f4cd831f8ea34cf74e,0.9361079592084324,45.0,2.0,2.0,3.45,8,15,45.4912258547597,-73.58763009309769,Atwater / Sherbrooke
431,Station des Sports,4249917b3ff262f4cd831f8ea34cf74e,0.9805248096369722,4.0,2.0,2.0,3.15,8,15,45.4912258547597,-73.58763009309769,Atwater / Sherbrooke
