,fsq_id,distance,name,popularity,price,rating,geocodes.main.latitude,geocodes.main.longitude,geocodes.roof.latitude,geocodes.roof.longitude,location.address,location.country,location.cross_street,location.formatted_address,location.locality,location.postcode,location.region,geocodes.drop_off.latitude,geocodes.drop_off.longitude,station_id,location.address_extended,geocodes.front_door.latitude,geocodes.front_door.longitude
709,4cd21ce53e63721ed8c5a7cc,573.0,Bar Zoe Karaoke et Cocktails,0.9857700514533244,2.0,7.6,45.559605,-73.59745,45.559605,-73.59745,3296 Jean-Talon Rue E,CA,Boul.St-Michel,"3296 Jean-Talon Rue E (Boul.St-Michel), Montréal QC H2A 1W3",Montréal,H2A 1W3,QC,,,9af471a77a41e1bdde69ab0533d721ec,,,
710,56edf560498e0692bffee7a5,807.0,Randolph Pub Ludique,0.9538061900989816,1.0,7.6,45.547937,-73.592755,45.547937,-73.592755,6505 des Ecores Rue,CA,Beaubien Est,"6505 des Ecores Rue (Beaubien Est), Montréal QC H2G 2J8",Montréal,H2G 2J8,QC,,,9af471a77a41e1bdde69ab0533d721ec,,,
711,754658eea30844a566cf5f79,208.0,Bar Hélène,0.4761680475568591,,,45.556135,-73.594815,45.556135,-73.594815,3150 Belanger Rue,CA,,"3150 Belanger Rue, Montréal QC H1Y 1B5",Montréal,H1Y 1B5,QC,45.556214,-73.594912,9af471a77a41e1bdde69ab0533d721ec,,,
712,528c47fc11d211233bdfb21b,317.0,Bar Excel,0.9512014101493644,3.0,,45.55272,-73.597856,45.55272,-73.597856,2548 Belanger Rue,CA,Belanger,"2548 Belanger Rue (Belanger), Montréal QC H1Y 1A1",Montréal,H1Y 1A1,QC,45.5528,-73.597953,9af471a77a41e1bdde69ab0533d721ec,,,
713,34f21679eb114782ec3509a5,396.0,Beamers Bar,0.0980610446238055,,,45.557582,-73.593553,45.557582,-73.593553,3266 Belanger Rue,CA,,"3266 Belanger Rue, Montréal QC H1X 1A1",Montréal,H1X 1A1,QC,45.557697,-73.593695,9af471a77a41e1bdde69ab0533d721ec,,,
714,04370f71f5954b42f7db79fb,465.0,Au Ptit Buck,0.379976735390039,,,45.55326,-73.601994,45.55326,-73.601994,2480 Jean-Talon Rue E,CA,,"2480 Jean-Talon Rue E, Montréal QC H2E 1W2",Montréal,H2E 1W2,QC,45.553447,-73.602205,9af471a77a41e1bdde69ab0533d721ec,,,
715,1e132627230345ea96339611,943.0,Café Bar Brewski's,0.7973053016192454,,,45.562965,-73.594359,45.562965,-73.594359,3700 Jean-Talon Rue E,CA,,"3700 Jean-Talon Rue E, Montréal QC H2A 1X9",Montréal,H2A 1X9,QC,45.563106,-73.59451,9af471a77a41e1bdde69ab0533d721ec,,,
716,68ede87884ff4255b8991866,558.0,Bar Zoe,,,,45.559549,-73.597399,45.559549,-73.597399,3296 Jean-Talon Rue E,CA,,"3296 Jean-Talon Rue E, Montreal QC H2A 1W3",Montreal,H2A 1W3,QC,45.559707,-73.597578,9af471a77a41e1bdde69ab0533d721ec,,,
717,63268d3977e6454897dab7e3,773.0,Le Grand Lionel,,,,45.554546,-73.586376,,,3234 Beaubien Rue E,CA,,"3234 Beaubien Rue E, Montreal QC",Montreal,,QC,45.554721,-73.58658,9af471a77a41e1bdde69ab0533d721ec,,,
718,4ad4c06bf964a5203df920e3,116.0,Brasserie Dieu du Ciel,0.9624340776581244,2.0,9.1,45.522693,-73.593389,45.522693,-73.593389,29 Laurier Ave O,CA,coin Saint-Laurent,"29 Laurier Ave O (coin Saint-Laurent), Montréal QC H2T 2N2",Montréal,H2T 2N2,QC,,,1e35b33de4e369aeedcdd6de0f62c2cb,coin Saint-Laurent,,
719,4b9ae085f964a520a7de35e3,326.0,Buvette Chez Simone,0.944899983586318,2.0,9.0,45.518826,-73.593555,45.518826,-73.593555,4869 Ave du Parc,CA,entre Villeneuve & St-Joseph,"4869 Ave du Parc (entre Villeneuve & St-Joseph), Montréal QC H2V 4E7",Montréal,H2V 4E7,QC,,,1e35b33de4e369aeedcdd6de0f62c2cb,,,
720,563d374ccd102a339a37edf2,37.0,Bar Henrietta,0.9574314728781748,3.0,8.0,45.521709,-73.594278,45.521709,-73.594278,115 Laurier Ave O,CA,entre St-Urbain & De l'Esplanade,"115 Laurier Ave O (entre St-Urbain & De l'Esplanade), Montréal QC H2T 2N6",Montréal,H2T 2N6,QC,45.521576,-73.59413,1e35b33de4e369aeedcdd6de0f62c2cb,,,
721,4ad4c06bf964a5206df920e3,230.0,Casa del Popolo,0.9515510929371214,2.0,8.2,45.522295,-73.590663,45.522295,-73.590663,4873 Saint-Laurent Blvd,CA,entre Villeneuve & St-Joseph,"4873 Saint-Laurent Blvd (entre Villeneuve & St-Joseph), Montréal QC H2T 1R6",Montréal,H2T 1R6,QC,,,1e35b33de4e369aeedcdd6de0f62c2cb,,,
722,530d54f0498e3559bf75e043,598.0,Bishop & Bagg,0.955968514276335,2.0,8.6,45.52507,-73.599378,45.52507,-73.599378,52 Saint-Viateur Rue O,CA,,"52 Saint-Viateur Rue O, Montréal QC H2T 2K8",Montréal,H2T 2K8,QC,,,1e35b33de4e369aeedcdd6de0f62c2cb,,,
723,58af99d2f22995176a094d1f,174.0,Siboire,0.9792045787036046,2.0,7.7,45.523271,-73.592924,45.523271,-73.592924,5101 Saint-Laurent Blvd,CA,,"5101 Saint-Laurent Blvd, Montréal QC H2T 1R9",Montréal,H2T 1R9,QC,45.523142,-73.592982,1e35b33de4e369aeedcdd6de0f62c2cb,,,
724,58c8b974951e7d7e08bc6fd8,803.0,Darling,0.9799039442791182,3.0,9.2,45.518909,-73.583965,45.518909,-73.583965,4328 Saint-Laurent Blvd,CA,Marie-Anne,"4328 Saint-Laurent Blvd (Marie-Anne), Montréal QC H2W 1Z3",Montréal,H2W 1Z3,QC,45.519024,-73.583915,1e35b33de4e369aeedcdd6de0f62c2cb,,,
725,4b47fbe5f964a520b64526e3,635.0,Salon Daome,0.4863088484018069,1.0,8.5,45.521611,-73.585215,45.521611,-73.585215,141 Ave du Mont-Royal Est,CA,,"141 Ave du Mont-Royal Est, Montréal QC H2T 1N9",Montréal,H2T 1N9,QC,,,1e35b33de4e369aeedcdd6de0f62c2cb,,,
726,4ad4c06bf964a52090f920e3,839.0,Bily Kun,0.956589379634189,2.0,8.3,45.523413,-73.58319,45.523413,-73.58319,354 Ave du Mont-Royal Est,CA,entre Drolet & St-Denis,"354 Ave du Mont-Royal Est (entre Drolet & St-Denis), Montréal QC H2T 1P9",Montréal,H2T 1P9,QC,,,1e35b33de4e369aeedcdd6de0f62c2cb,,,
727,500a199de4b0114578789f65,471.0,The Emerald,0.9233052873464784,3.0,7.7,45.521203,-73.599542,45.521203,-73.599542,5295 Ave du Parc,CA,entre Fairmount & St-Viateur,"5295 Ave du Parc (entre Fairmount & St-Viateur), Montréal QC H2V 4G9",Montréal,H2V 4G9,QC,45.521055,-73.599609,1e35b33de4e369aeedcdd6de0f62c2cb,,,
728,4d0bf0f25ce054814e8425dc,210.0,La Distillerie No 3,0.9546696924932384,2.0,8.2,45.546007,-73.575921,45.546007,-73.575921,2656 Masson Rue,CA,coin 2e Avenue,"2656 Masson Rue (coin 2e Avenue), Montréal QC H1Y 1W2",Montréal,H1Y 1W2,QC,45.546108,-73.576086,c7c82cf193fdc50ec1a106c90cb51544,,,
729,52647dcd498e25e8a0faceb5,591.0,MaBrasserie,0.965759632333526,2.0,9.0,45.543448,-73.584369,45.543448,-73.584369,2300 Holt Rue,CA,entre Fullum & Des Érables,"2300 Holt Rue (entre Fullum & Des Érables), Montréal QC H2G 1Y4",Montréal,H2G 1Y4,QC,,,c7c82cf193fdc50ec1a106c90cb51544,,,
730,4e8230b4f5b91d2e46d64910,313.0,Quai No.4,0.9562682423801266,3.0,8.0,45.547043,-73.575275,45.547043,-73.575275,2800 Masson Rue,CA,coin 4e avenue,"2800 Masson Rue (coin 4e avenue), Montréal QC H1Y 1W7",Montréal,H1Y 1W7,QC,45.547156,-73.575454,c7c82cf193fdc50ec1a106c90cb51544,,,
731,4b1b1894f964a520fff723e3,901.0,Broue Pub Brouhaha,0.9821947233580964,2.0,8.4,45.542398,-73.588455,45.542398,-73.588455,5860 Ave de Lorimier,CA,Rue des Carrières,"5860 Ave de Lorimier (Rue des Carrières), Montréal QC H2G 2N9",Montréal,H2G 2N9,QC,45.542612,-73.58835,c7c82cf193fdc50ec1a106c90cb51544,,,
732,4dcca178d22deadedd26846f,710.0,La Succursale,0.982844134249645,2.0,8.1,45.55015,-73.573436,45.55015,-73.573436,3188 Masson Rue,CA,coin 10e avenue,"3188 Masson Rue (coin 10e avenue), Montréal QC H1Y 1Y1",Montréal,H1Y 1Y1,QC,,,c7c82cf193fdc50ec1a106c90cb51544,,,
733,561ea014498e1dcaa9772c8a,896.0,Boswell Brasserie Artisanale,0.97502265801737,2.0,8.3,45.538461,-73.569717,45.538461,-73.569717,2407 Ave du Mont-Royal Est,CA,entre Franchère & Chapleau,"2407 Ave du Mont-Royal Est (entre Franchère & Chapleau), Montréal QC H2H 1L2",Montréal,H2H 1L2,QC,45.538247,-73.569498,c7c82cf193fdc50ec1a106c90cb51544,,,
734,51676069e4b033680a8dfe14,769.0,Pub Rosemont,0.967215454551942,3.0,7.8,45.545616,-73.586718,45.545616,-73.586718,2440 Rosemont Blvd,CA,,"2440 Rosemont Blvd, Montréal QC H2G 1V2",Montréal,H2G 1V2,QC,,,c7c82cf193fdc50ec1a106c90cb51544,,,
735,4af8a196f964a520d30e22e3,536.0,Chez Baptiste Sur Masson,0.9611780741755692,2.0,7.0,45.548826,-73.574217,45.548826,-73.574217,3014 Masson Rue,CA,coin 7e avenue,"3014 Masson Rue (coin 7e avenue), Montréal QC H1Y 1X6",Montréal,H1Y 1X6,QC,45.54892,-73.574371,c7c82cf193fdc50ec1a106c90cb51544,,,
736,4fc04470e4b055703895014c,124.0,Broue Bar Gaspé,0.112126856351738,2.0,,45.545481,-73.576631,45.545481,-73.576631,2609 Masson Rue,CA,,"2609 Masson Rue, Montreal QC H1Y 1W1",Montreal,H1Y 1W1,QC,45.545409,-73.576514,c7c82cf193fdc50ec1a106c90cb51544,,,
737,4b09d277f964a5203d1e23e3,769.0,Bar Sel et Poivre,0.9800323991807433,,5.9,45.542785,-73.577853,45.542785,-73.577853,5228 d'Iberville Rue,CA,coin Masson,"5228 d'Iberville Rue (coin Masson), Montréal QC H2G 2A8",Montréal,H2G 2A8,QC,,,c7c82cf193fdc50ec1a106c90cb51544,,,
738,561ea014498e1dcaa9772c8a,521.0,Boswell Brasserie Artisanale,0.97502265801737,2.0,8.3,45.538461,-73.569717,45.538461,-73.569717,2407 Ave du Mont-Royal Est,CA,entre Franchère & Chapleau,"2407 Ave du Mont-Royal Est (entre Franchère & Chapleau), Montréal QC H2H 1L2",Montréal,H2H 1L2,QC,45.538247,-73.569498,531dfca0ea4152da1c5e60b7fa74ba1c,,,
739,4ae3d573f964a5203e9921e3,932.0,La Distillerie No2,0.968492867184768,2.0,8.3,45.535105,-73.572712,45.535105,-73.572712,2047 Ave du Mont-Royal Est,CA,coin av. de Lorimier,"2047 Ave du Mont-Royal Est (coin av. de Lorimier), Montréal QC H2H 1J7",Montréal,H2H 1J7,QC,45.535002,-73.572601,531dfca0ea4152da1c5e60b7fa74ba1c,,,
740,4d0bf0f25ce054814e8425dc,1003.0,La Distillerie No 3,0.9546696924932384,2.0,8.2,45.546007,-73.575921,45.546007,-73.575921,2656 Masson Rue,CA,coin 2e Avenue,"2656 Masson Rue (coin 2e Avenue), Montréal QC H1Y 1W2",Montréal,H1Y 1W2,QC,45.546108,-73.576086,531dfca0ea4152da1c5e60b7fa74ba1c,,,
741,4ae3ea74f964a520979921e3,894.0,Verre Bouteille,0.9658952236185746,1.0,6.9,45.535404,-73.571994,45.535404,-73.571994,2112 Ave du Mont-Royal Est,CA,entre De Lorimier & Des Érables,"2112 Ave du Mont-Royal Est (entre De Lorimier & Des Érables), Montréal QC H2H 1J8",Montréal,H2H 1J8,QC,45.535517,-73.572113,531dfca0ea4152da1c5e60b7fa74ba1c,,,
742,4cf59ee3e308236a18cbe1ac,692.0,Bar la Broue du Plateau Enr,0.7315292556038451,2.0,,45.5369,-73.571073,45.5369,-73.571073,2241 Ave du Mont-Royal Est,CA,,"2241 Ave du Mont-Royal Est, Montréal QC H2H 1K5",Montréal,H2H 1K5,QC,45.536764,-73.570928,531dfca0ea4152da1c5e60b7fa74ba1c,,,
743,4ba6563bf964a520c54739e3,768.0,Jono Bar,0.952849914720218,2.0,,45.536495,-73.571399,45.536495,-73.571399,2201 Ave du Mont-Royal Est,CA,Parthenais,"2201 Ave du Mont-Royal Est (Parthenais), Montréal QC H2H 1K5",Montréal,H2H 1K5,QC,45.536386,-73.571286,531dfca0ea4152da1c5e60b7fa74ba1c,,,
744,572f7ede498e47f582ceb891,976.0,Igloo's - the One & Only,0.0199676008192568,3.0,,45.536482,-73.57484,45.536482,-73.57484,5551 Garnier Rue,CA,,"5551 Garnier Rue, Montréal QC H2J 4E2",Montréal,H2J 4E2,QC,,,531dfca0ea4152da1c5e60b7fa74ba1c,,,
745,7976a909323e47727f89c030,757.0,Bistro Jono Bar 2201 Mont Royal e,,,,45.536495,-73.571399,45.536495,-73.571399,2201 Ave du Mont-Royal E,CA,,"2201 Ave du Mont-Royal E, Montreal QC H2H 1K5",Montreal,H2H 1K5,QC,45.536386,-73.571286,531dfca0ea4152da1c5e60b7fa74ba1c,,,
746,55aedbd9498eb6db5d095733,697.0,Le 4e Mur,0.9660450876704704,3.0,8.5,45.516216,-73.565568,45.516216,-73.565568,2021 Saint-Denis Rue,CA,rue Ontario,"2021 Saint-Denis Rue (rue Ontario), Montréal QC H2X 3K8",Montréal,H2X 3K8,QC,,,cf46557eb890581a5631cafc7b9a2bba,,,
747,533de7ac498e9266dca655ff,903.0,Le Majestique,0.976735390039036,2.0,9.0,45.517562,-73.580385,45.517562,-73.580385,4105 Saint-Laurent Blvd,CA,,"4105 Saint-Laurent Blvd, Montréal QC H2W 1Y7",Montréal,H2W 1Y7,QC,,,cf46557eb890581a5631cafc7b9a2bba,,,
748,4ad4c06af964a52010f920e3,622.0,Else's,0.95186509380776,2.0,8.3,45.516829,-73.5745,45.516829,-73.5745,156 Roy Rue E,CA,coin De Bullion,"156 Roy Rue E (coin De Bullion), Montréal QC H2W 1M2",Montréal,H2W 1M2,QC,45.516964,-73.57465,cf46557eb890581a5631cafc7b9a2bba,,,
749,4b8f064af964a520474533e3,843.0,La Distillerie,0.9646392201360194,3.0,8.6,45.514855,-73.565427,45.514855,-73.565427,300 Ontario Rue E,CA,coin Sanguinet,"300 Ontario Rue E (coin Sanguinet), Montréal QC H2X 1H6",Montréal,H2X 1H6,QC,,,cf46557eb890581a5631cafc7b9a2bba,,,
750,4ae22438f964a5201e8b21e3,843.0,Réservoir,0.9639898092444712,1.0,8.5,45.517243,-73.579309,45.517243,-73.579309,9 Duluth Ave E,CA,entre St-Laurent & St-Dominique,"9 Duluth Ave E (entre St-Laurent & St-Dominique), Montréal QC H2W 1G7",Montréal,H2W 1G7,QC,,,cf46557eb890581a5631cafc7b9a2bba,,,
751,4ad4c06bf964a5203ef920e3,673.0,Brasserie Artisanale l'Amère a Boire Inc,0.9608640733049304,2.0,8.1,45.516435,-73.565962,45.516435,-73.565962,2049 Saint-Denis Rue,CA,entre Ontario & Sherbrooke,"2049 Saint-Denis Rue (entre Ontario & Sherbrooke), Montréal QC H2X 3K8",Montréal,H2X 3K8,QC,45.516262,-73.56604,cf46557eb890581a5631cafc7b9a2bba,,,
752,4b0c1ff8f964a520603723e3,782.0,Le Saint Bock,0.9801108993984028,2.0,8.3,45.515893,-73.564685,45.515893,-73.564685,1749 Saint-Denis Rue,CA,coin Ontario,"1749 Saint-Denis Rue (coin Ontario), Montréal QC H2X 3K4",Montréal,H2X 3K4,QC,,,cf46557eb890581a5631cafc7b9a2bba,,,
753,4bf5fa98abdaef3bde2ba184,612.0,Tattoo Box Montreal,0.8865457763314707,,8.0,45.516612,-73.574009,45.516612,-73.574009,155 des Pins Ave E,CA,Rue De Bullion,"155 des Pins Ave E (Rue De Bullion), Montréal QC H2W 1N9",Montréal,H2W 1N9,QC,,,cf46557eb890581a5631cafc7b9a2bba,,,
754,595eaff1f427de5e694c808c,830.0,Bar Suzanne,0.9591085229827228,2.0,8.3,45.517251,-73.578922,45.517251,-73.578922,20 Duluth Ave E,CA,entre St-Laurent & St-Dominique,"20 Duluth Ave E (entre St-Laurent & St-Dominique), Montréal QC H2W 1G6",Montréal,H2W 1G6,QC,45.517354,-73.57903,cf46557eb890581a5631cafc7b9a2bba,,,
755,4b6e6475f964a52081bb2ce3,915.0,McKibbin's Irish Pub,0.9877182841279696,2.0,8.2,45.51343,-73.571243,45.51343,-73.571243,3515 Saint-Laurent Blvd,CA,entre Sherbrooke & Prince-Arthur,"3515 Saint-Laurent Blvd (entre Sherbrooke & Prince-Arthur), Montréal QC H2X 2T6",Montréal,H2X 2T6,QC,,,cf46557eb890581a5631cafc7b9a2bba,,,
756,4ad4c06bf964a52024f920e3,996.0,Upstairs Jazz Bar & Grill,0.9832152261876728,,8.4,45.495318,-73.576329,45.495318,-73.576329,1254 MacKay Rue,CA,,"1254 MacKay Rue, Montréal QC H3G 2H4",Montréal,H3G 2H4,QC,45.495464,-73.576261,4249917b3ff262f4cd831f8ea34cf74e,,,
757,583df7e572714f2d3df950c7,677.0,Moose Bawr,0.983372226622992,2.0,7.6,45.49366,-73.579665,45.49366,-73.579665,1817 Sainte-Catherine Rue O,CA,,"1817 Sainte-Catherine Rue O, Montréal QC H3H 1M2",Montréal,H3H 1M2,QC,,,4249917b3ff262f4cd831f8ea34cf74e,,,
758,514ce722e412d48b33804432,1010.0,N sur Mackay,0.954163009270162,3.0,7.5,45.495318,-73.576329,45.495318,-73.576329,1244 MacKay Rue,CA,entre St-Catherine & René-Lévesque,"1244 MacKay Rue (entre St-Catherine & René-Lévesque), Montréal QC H3G 2H4",Montréal,H3G 2H4,QC,,,4249917b3ff262f4cd831f8ea34cf74e,,,
759,582e6cac761b1a3f49712ade,739.0,Kampai Garden,0.9794043974394656,1.0,7.2,45.493847,-73.578848,45.493847,-73.578848,1616 Sainte-Catherine Rue O,CA,,"1616 Sainte-Catherine Rue O, Montréal QC H3H 1L7",Montréal,H3H 1L7,QC,,,4249917b3ff262f4cd831f8ea34cf74e,,,
760,54555de1498e9def9130414f,763.0,Kinka Izakaya Montreal,0.9361079592084324,2.0,6.9,45.494136,-73.578615,45.494136,-73.578615,1624 Sainte-Catherine Rue O,CA,,"1624 Sainte-Catherine Rue O, Montréal QC H3H 2S7",Montréal,H3H 2S7,QC,,,4249917b3ff262f4cd831f8ea34cf74e,,,
761,4b439640f964a520c8e325e3,463.0,Station des Sports,0.9805248096369722,2.0,6.3,45.491856,-73.581786,45.491856,-73.581786,2051 Sainte-Catherine Rue O,CA,Rue du Fort,"2051 Sainte-Catherine Rue O (Rue du Fort), Montréal QC H3H 1M6",Montréal,H3H 1M6,QC,,,4249917b3ff262f4cd831f8ea34cf74e,,,
762,4bd22df641b9ef3b3d8dfde5,252.0,Forum Sports Bar,0.5579795471251079,1.0,6.0,45.489859,-73.585013,45.489859,-73.585013,,CA,Ste catherine,"Ste catherine, Westmount QC",Westmount,,QC,,,4249917b3ff262f4cd831f8ea34cf74e,,,
763,4b9bbda8f964a520e41f36e3,454.0,La Boîte à Karaoke,0.8863174120619153,2.0,6.0,45.491681,-73.582022,45.491681,-73.582022,2071 Sainte-Catherine Rue O,CA,du Fort,"2071 Sainte-Catherine Rue O (du Fort), Montréal QC H3H 1M6",Montréal,H3H 1M6,QC,45.491547,-73.581908,4249917b3ff262f4cd831f8ea34cf74e,,,
764,4b648e7ff964a52062bd2ae3,267.0,Forum de Montréal,0.9910581115702184,,5.6,45.489982,-73.584533,45.489982,-73.584533,2313 Sainte-Catherine Rue O,CA,Atwater,"2313 Sainte-Catherine Rue O (Atwater), Montréal QC H3H 1N2",Montréal,H3H 1N2,QC,,,4249917b3ff262f4cd831f8ea34cf74e,,,
765,20fe087931c843b37861467e,251.0,G a Delicatessen,0.4501191692202928,,,45.489566,-73.58544,45.489566,-73.58544,1500 Atwater Ave,CA,,"1500 Atwater Ave, Montréal QC H3Z 1X5",Montréal,H3Z 1X5,QC,,,4249917b3ff262f4cd831f8ea34cf74e,S25,,
766,4ad4c06bf964a52024f920e3,122.0,Upstairs Jazz Bar & Grill,0.9832152261876728,,8.4,45.495318,-73.576329,45.495318,-73.576329,1254 MacKay Rue,CA,,"1254 MacKay Rue, Montréal QC H3G 2H4",Montréal,H3G 2H4,QC,45.495464,-73.576261,7b28024fd4c90ded38fc0447771d1ca4,,,
767,56453da5498e11179bd146d7,55.0,C'Cho-Colat,0.9745587930948354,1.0,8.1,45.496356,-73.575588,45.496356,-73.575588,1255 Bishop Rue,CA,,"1255 Bishop Rue, Montréal QC H3G 2E2",Montréal,H3G 2E2,QC,45.496227,-73.57565,7b28024fd4c90ded38fc0447771d1ca4,,,
768,5928b8f482a7501cafce9f60,294.0,Bar George,0.977284891562654,3.0,8.5,45.499081,-73.575675,45.499081,-73.575675,1440 Drummond Rue,CA,,"1440 Drummond Rue, Montréal QC H3G 1V9",Montréal,H3G 1V9,QC,,,7b28024fd4c90ded38fc0447771d1ca4,,,
769,4b08d25cf964a520a41223e3,242.0,Ye Olde Orchard Pub & Grill,0.9777987111691536,2.0,8.3,45.497252,-73.573437,45.497252,-73.573437,1189 Rue de la Montagne,CA,at René-Levesque,"1189 Rue de la Montagne (at René-Levesque), Montréal QC H3G 1Z2",Montréal,H3G 1Z2,QC,45.497148,-73.573487,7b28024fd4c90ded38fc0447771d1ca4,,,
770,567aba8e498e6b5bdd0ad844,346.0,Bar Cloakroom,0.9756506597586476,3.0,8.6,45.499551,-73.577675,45.499551,-73.577675,2175 rue de la Montagne,CA,,"2175 rue de la Montagne, Montréal QC H3G 1Z8",Montréal,H3G 1Z8,QC,,,7b28024fd4c90ded38fc0447771d1ca4,# 100,,
771,4ad4c06af964a52000f920e3,86.0,McKibbin's Irish Pub,0.9866406902310048,2.0,7.8,45.496775,-73.577344,45.496775,-73.577344,1426 Bishop Rue,CA,btwn boul. de Maisonneuve O & rue Ste-Catherine O,"1426 Bishop Rue (btwn boul. de Maisonneuve O & rue Ste-Catherine O), Montréal QC H3G 2E6",Montréal,H3G 2E6,QC,,,7b28024fd4c90ded38fc0447771d1ca4,,,
772,59e7e809ccad6b7e88c57340,285.0,Escondite,0.9645892654520544,1.0,8.1,45.497885,-73.573022,45.497885,-73.573022,1224 Drummond Rue,CA,René-Lévesque,"1224 Drummond Rue (René-Lévesque), Montréal QC H3G 1V7",Montréal,H3G 1V7,QC,45.498009,-73.572962,7b28024fd4c90ded38fc0447771d1ca4,,,
773,556902a1498e618f7c287e74,485.0,Soubois,0.9849850492767276,,8.5,45.500634,-73.574708,45.500634,-73.574708,1106 Blvd de Maisonneuve Ouest,CA,entre Peel & Stanley,"1106 Blvd de Maisonneuve Ouest (entre Peel & Stanley), Montréal QC H3A 1M7",Montréal,H3A 1M7,QC,45.500773,-73.574825,7b28024fd4c90ded38fc0447771d1ca4,,,
774,53701414498ec249d96976cc,293.0,Brass Door,0.9632333526015686,1.0,8.0,45.498683,-73.578471,45.498683,-73.578471,2171 Crescent Rue,CA,,"2171 Crescent Rue, Montréal QC H3G 2C1",Montréal,H3G 2C1,QC,,,7b28024fd4c90ded38fc0447771d1ca4,,,
775,4ad4c06bf964a52034f920e3,113.0,Hurley's Irish Pub,0.9784195765270076,2.0,7.7,45.496888,-73.574588,45.496888,-73.574588,1225 Crescent Rue,CA,btwn René-Lévesque O & Sainte-Catherine O,"1225 Crescent Rue (btwn René-Lévesque O & Sainte-Catherine O), Montréal QC H3G 2B1",Montréal,H3G 2B1,QC,,,7b28024fd4c90ded38fc0447771d1ca4,,,
776,4b08d25cf964a520a41223e3,314.0,Ye Olde Orchard Pub & Grill,0.9777987111691536,2.0,8.3,45.497252,-73.573437,45.497252,-73.573437,1189 Rue de la Montagne,CA,at René-Levesque,"1189 Rue de la Montagne (at René-Levesque), Montréal QC H3G 1Z2",Montréal,H3G 1Z2,QC,45.497148,-73.573487,7c116c44d814279d54202eeec81ddddb,,,
777,4ad4c06bf964a52024f920e3,414.0,Upstairs Jazz Bar & Grill,0.9832152261876728,,8.4,45.495318,-73.576329,45.495318,-73.576329,1254 MacKay Rue,CA,,"1254 MacKay Rue, Montréal QC H3G 2H4",Montréal,H3G 2H4,QC,45.495464,-73.576261,7c116c44d814279d54202eeec81ddddb,,,
778,59e7e809ccad6b7e88c57340,367.0,Escondite,0.9645892654520544,1.0,8.1,45.497885,-73.573022,45.497885,-73.573022,1224 Drummond Rue,CA,René-Lévesque,"1224 Drummond Rue (René-Lévesque), Montréal QC H3G 1V7",Montréal,H3G 1V7,QC,45.498009,-73.572962,7c116c44d814279d54202eeec81ddddb,,,
779,59622257531593143d4e0ff9,694.0,Nacarat,0.9825586789127008,3.0,8.9,45.500712,-73.568076,45.500712,-73.568076,900 René-Lévesque O,CA,,"900 René-Lévesque O, Montréal QC H3B 4A5",Montréal,H3B 4A5,QC,45.500874,-73.568252,7c116c44d814279d54202eeec81ddddb,,,
780,5928b8f482a7501cafce9f60,590.0,Bar George,0.977284891562654,3.0,8.5,45.499081,-73.575675,45.499081,-73.575675,1440 Drummond Rue,CA,,"1440 Drummond Rue, Montréal QC H3G 1V9",Montréal,H3G 1V9,QC,,,7c116c44d814279d54202eeec81ddddb,,,
781,56453da5498e11179bd146d7,384.0,C'Cho-Colat,0.9745587930948354,1.0,8.1,45.496356,-73.575588,45.496356,-73.575588,1255 Bishop Rue,CA,,"1255 Bishop Rue, Montréal QC H3G 2E2",Montréal,H3G 2E2,QC,45.496227,-73.57565,7c116c44d814279d54202eeec81ddddb,,,
782,567aba8e498e6b5bdd0ad844,733.0,Bar Cloakroom,0.9756506597586476,3.0,8.6,45.499551,-73.577675,45.499551,-73.577675,2175 rue de la Montagne,CA,,"2175 rue de la Montagne, Montréal QC H3G 1Z8",Montréal,H3G 1Z8,QC,,,7c116c44d814279d54202eeec81ddddb,# 100,,
783,556902a1498e618f7c287e74,720.0,Soubois,0.9849850492767276,,8.5,45.500634,-73.574708,45.500634,-73.574708,1106 Blvd de Maisonneuve Ouest,CA,entre Peel & Stanley,"1106 Blvd de Maisonneuve Ouest (entre Peel & Stanley), Montréal QC H3A 1M7",Montréal,H3A 1M7,QC,45.500773,-73.574825,7c116c44d814279d54202eeec81ddddb,,,
784,52a3688811d2c18af186e13a,292.0,Bier Markt,0.99135783967401,2.0,7.7,45.497337,-73.572036,45.497337,-73.572036,1221 Rene-Levesque Blvd O,CA,coin Drummond,"1221 Rene-Levesque Blvd O (coin Drummond), Montréal QC H3G 1T1",Montréal,H3G 1T1,QC,,,7c116c44d814279d54202eeec81ddddb,coin Drummond,,
785,50bfe73ce4b0a80fdba120c1,637.0,Le Bureau Bar a Tapas,0.9452425299906514,3.0,8.3,45.489363,-73.567521,45.489363,-73.567521,1642 Notre-Dame Rue O,CA,entre Richmond & Guy,"1642 Notre-Dame Rue O (entre Richmond & Guy), Montréal QC H3J 1M1",Montréal,H3J 1M1,QC,45.489498,-73.567687,7c116c44d814279d54202eeec81ddddb,,,
786,4ad4c06bf964a52024f920e3,504.0,Upstairs Jazz Bar & Grill,0.9832152261876728,,8.4,45.495318,-73.576329,45.495318,-73.576329,1254 MacKay Rue,CA,,"1254 MacKay Rue, Montréal QC H3G 2H4",Montréal,H3G 2H4,QC,45.495464,-73.576261,f05dc5b7b3635787d9fe3fd8565bee7a,,,
